appid,windows,mac,linux
508610,True,False,False
1442300,True,False,False
204760,True,False,False
1793400,True,False,False
640600,True,False,False
930700,True,False,False
266290,True,False,False
1777380,True,False,False
1345760,True,False,False
551190,True,False,False
1727880,True,False,False
887400,True,True,True
1059500,True,False,False
1739200,True,False,False
1643190,True,False,False
1154430,True,True,False
1239970,True,True,False
698610,True,False,False
1805970,True,False,False
1789650,True,False,False
1357090,True,False,False
600190,True,False,False
1550710,True,False,False
1405950,True,False,False
1311320,True,False,False
677290,True,False,False
498580,True,False,False
628330,True,False,False
1927080,True,False,False
396090,True,False,False
1521980,True,False,False
3540,True,True,False
1272900,True,False,False
678470,True,False,False
694370,True,False,False
254590,True,False,False
2051840,True,False,False
1634190,True,True,False
502430,True,False,False
437690,True,False,False
1097650,True,False,False
1005240,True,False,False
709550,True,False,False
1097690,True,True,True
1418490,True,False,False
1342810,True,False,False
1895410,True,False,False
1297030,True,False,False
495550,True,False,False
868190,True,True,True
1091580,True,False,False
821800,True,False,False
696170,True,False,False
1024800,True,False,False
1361150,True,False,False
762380,True,False,False
273570,True,True,True
864300,True,False,False
1862880,True,False,False
1781760,True,False,False
343690,True,False,True
429620,True,True,True
368160,True,True,True
1146230,True,False,False
1179430,True,False,False
1029940,True,False,False
1209610,True,False,False
1361920,True,True,False
1455780,True,False,False
560000,True,True,True
1912800,True,False,False
1178230,True,True,True
1781210,True,False,False
794050,True,False,False
1173400,True,False,False
1550260,True,False,False
1028570,True,False,False
374120,True,False,False
407710,True,False,False
513150,True,False,False
1663950,True,True,True
616860,True,True,False
1434490,True,False,False
697670,True,True,False
1897460,True,False,False
682000,True,False,False
2620,True,False,False
645090,True,False,False
1069090,True,False,False
392150,True,False,False
1033640,True,False,False
1561660,True,False,True
736110,True,False,False
1853670,True,False,False
1659040,True,False,False
667670,True,False,False
861940,True,True,True
1801030,True,False,False
773490,True,False,False
1875800,True,False,False
715810,True,True,True
1035830,True,True,False
637060,True,True,True
1219010,True,True,False
498380,True,False,False
1594420,True,True,True
553590,True,False,False
385260,True,False,False
251210,True,True,True
1871780,True,False,False
669000,True,False,False
738840,True,True,False
1113650,True,False,True
1969840,True,False,False
391440,True,False,False
578850,True,True,False
1332890,True,False,False
1009220,True,False,False
780740,True,False,False
544310,True,True,True
556840,True,False,False
1602150,True,False,False
313660,True,False,False
1665270,True,False,False
1878010,True,False,False
1086940,True,True,False
968250,True,True,False
1429210,True,False,False
1369780,True,False,False
1093800,True,False,False
1091670,True,True,True
34280,True,True,True
1329800,True,False,False
881110,True,False,False
1086750,True,True,True
531480,True,False,False
1554500,True,True,False
1199360,True,False,False
338080,True,False,False
1616550,True,False,False
1558020,True,True,True
1375940,True,False,False
1340120,True,False,False
1618330,True,False,False
703800,True,False,False
454240,True,True,True
1746630,True,False,True
1062140,True,True,False
2024230,True,False,False
1207850,True,False,False
522710,True,False,False
529150,True,False,False
774141,True,False,False
455720,True,False,False
1894770,True,False,False
294020,True,True,True
1672280,True,False,False
1368780,True,False,False
1756710,True,False,False
7220,True,False,False
1125730,True,False,False
1374600,True,False,False
404850,True,False,False
1427860,True,True,True
1768400,True,False,False
1704550,True,False,False
346750,True,False,False
1574910,True,False,False
837940,True,False,False
1641100,True,False,False
1378810,True,False,False
675910,True,True,True
1424080,True,False,False
349790,True,True,True
1626600,True,True,False
489020,True,False,False
882980,True,False,False
1566540,True,False,False
462100,True,True,True
1254280,True,False,False
1128840,True,True,False
324470,True,True,True
470450,True,False,False
1844290,True,False,False
1997910,True,False,False
689710,True,False,False
360510,True,False,False
1310210,True,False,False
1343140,True,True,False
370460,True,False,False
1197100,True,False,False
696190,True,False,False
592030,True,False,False
794600,True,False,False
1412820,True,False,False
396900,True,False,False
1067450,True,False,False
604990,True,False,False
1092260,True,False,False
1499810,True,False,False
890590,True,False,False
1417720,True,False,False
740270,True,False,False
236150,True,False,False
466780,True,False,False
1078080,True,False,False
502210,True,True,True
371500,True,True,True
1287150,True,False,False
992750,True,False,False
757700,True,False,False
46750,True,False,False
1489850,True,True,True
972510,True,False,False
1868120,True,False,False
2011160,True,False,False
1653970,True,False,False
1892620,True,False,False
1781160,True,False,False
1420690,True,False,False
1100800,True,False,False
783220,True,False,False
1257600,True,False,False
1443990,True,False,False
1566050,True,False,False
967460,True,True,True
849164,True,True,True
375770,True,True,True
948960,True,False,False
640890,True,False,False
1662920,True,False,False
1559160,True,False,False
1087780,True,False,False
420950,True,True,True
1885030,True,False,False
681030,True,False,False
406860,True,False,False
1891740,True,False,False
612740,True,False,False
549400,True,False,False
733230,True,False,False
746040,True,False,False
1738850,True,False,False
1708470,True,False,False
1053330,True,False,False
925090,True,False,False
289620,True,False,False
1395000,True,False,False
1482610,True,False,False
493900,True,True,True
549850,True,False,False
852250,True,False,False
1833040,True,False,False
683210,True,False,False
980610,True,True,True
845170,True,False,False
1560320,True,False,False
1506520,True,False,False
1947970,True,False,False
1523420,True,False,False
1806340,True,False,False
1990680,True,False,False
588720,True,False,False
1083600,True,True,False
1626940,True,False,False
747640,True,True,True
1989290,True,False,False
1062020,True,False,True
554980,True,True,False
1009890,True,False,False
418190,True,False,False
347060,True,False,False
1123030,True,False,False
1087530,True,False,False
806530,True,False,False
883330,True,False,False
860270,True,False,False
1636910,True,False,False
822870,True,False,False
1355070,True,False,False
1652480,True,True,False
1765380,True,False,False
1095040,True,False,False
1704530,True,False,False
726520,True,True,False
1035120,True,False,False
529700,True,False,False
704880,True,False,False
1425140,True,False,False
792410,True,True,True
1740720,True,False,False
1206810,True,True,False
590690,True,False,False
1384740,True,False,False
1670210,True,False,False
1831520,True,False,False
1758080,True,False,False
1294220,True,False,False
1879720,True,False,False
909200,True,False,False
897630,True,False,False
1288940,True,False,False
298380,True,False,False
849167,True,True,True
888150,True,True,True
907250,True,False,False
23150,True,False,False
601530,True,True,True
1097550,True,False,False
1661210,True,False,False
1354070,True,False,False
1220460,True,False,False
415990,True,True,False
618080,True,False,False
265690,True,False,False
971120,True,True,True
574740,True,False,False
348840,True,True,True
1831060,True,False,False
1360190,True,False,False
823650,True,False,False
542960,True,False,False
1485100,True,False,False
1848470,True,False,False
1028130,True,False,False
1025430,True,True,True
258590,True,False,False
1088070,True,False,False
1525040,True,True,True
1239000,True,True,True
851180,True,False,False
467350,True,False,False
1499030,True,False,False
1574200,True,False,False
1000550,True,False,False
384570,True,False,False
1183580,True,False,False
1788560,True,True,False
1236450,True,False,False
1379550,True,False,False
1357020,True,False,False
1144370,True,False,False
1719180,True,False,False
1576910,True,False,False
1692480,True,False,False
349270,True,True,True
870990,True,False,False
1968770,True,False,False
246800,True,True,True
1779630,True,False,False
526240,True,False,False
1773320,True,False,False
1208980,True,True,False
1625080,True,False,False
19800,True,False,False
793220,True,True,False
456750,True,False,False
668610,True,False,False
1304680,True,False,False
576160,True,False,False
709850,True,False,False
517510,True,False,True
1055460,True,False,False
571080,True,False,False
673830,True,False,False
367060,True,False,False
1834820,True,True,False
530920,True,True,True
859420,True,False,False
597040,True,False,False
823600,True,False,False
1714960,True,False,False
848050,True,False,False
1025820,True,False,False
1646810,True,False,False
673850,True,False,False
1420330,True,False,False
401360,True,True,True
1798910,True,False,False
1989920,True,False,False
724070,True,False,False
850340,True,True,False
1573350,True,False,False
1779730,True,False,False
1233250,True,True,False
1091690,True,False,False
1163830,True,False,False
592270,True,False,False
359070,True,True,True
1869280,True,False,False
345200,True,True,False
1268990,True,False,False
1568290,True,False,False
819090,True,True,False
512770,True,False,False
1472150,True,False,False
957680,True,False,False
1496430,True,False,False
787810,True,False,False
31210,True,False,False
1695090,True,False,False
257870,True,True,True
1186730,True,False,False
521720,True,False,False
747360,True,False,False
971900,True,False,False
1389880,True,False,False
316750,True,False,False
1222340,True,False,False
1159610,True,False,False
1089800,True,False,False
679550,True,False,False
576730,True,False,False
788190,True,False,False
1005400,True,True,False
1188260,True,False,True
1257950,True,False,False
405650,True,True,True
1381770,True,False,False
1399280,True,False,False
1401360,True,False,False
1740730,True,True,True
1930990,True,False,False
689580,True,False,False
384930,True,False,False
1628850,True,False,False
1501110,True,False,False
1548580,True,False,False
1606640,True,False,False
1366610,True,False,False
1274960,True,False,False
626700,True,False,False
1078490,True,False,False
523960,True,False,False
941630,True,False,False
602790,True,False,False
1031480,True,False,False
308000,True,False,False
1834690,True,False,False
1243830,True,False,False
868400,True,False,False
1597090,True,True,True
877070,True,False,False
1808130,True,False,False
1314630,True,True,True
1760020,True,False,False
533170,True,False,False
459310,True,True,True
618720,True,False,False
735810,True,False,False
1561670,True,False,False
286100,True,True,True
1325030,True,False,False
531960,True,False,False
849560,True,True,True
1205950,True,False,True
1695510,True,False,False
1132640,True,False,False
282140,True,True,True
809450,True,True,True
727850,True,False,False
1783530,True,True,False
1007240,True,False,False
600410,True,False,False
1432480,True,False,False
1128970,True,False,False
640150,True,True,True
248970,True,False,False
346670,True,True,False
1894940,True,False,False
1390860,True,False,False
308060,True,False,False
1101060,True,False,False
1432630,True,False,False
1674620,True,False,False
2074690,True,False,False
774561,True,True,True
565550,True,True,True
664120,True,False,False
1645570,True,False,False
656220,True,False,False
1352330,True,False,False
912920,True,False,False
1041020,True,False,False
1569180,True,False,False
859050,True,False,False
1370680,True,False,False
764510,True,True,True
886540,True,False,False
1262170,True,False,False
1635210,True,False,False
854830,True,True,False
781990,True,False,False
325420,True,False,False
1111110,True,False,False
1828780,True,False,True
417900,True,False,False
572700,True,False,False
905670,True,False,False
1218930,True,False,False
945680,True,True,False
879520,True,False,False
1243200,True,False,False
735110,True,False,False
372000,True,False,False
755560,True,False,False
1252160,True,False,False
1575730,True,False,False
683760,True,True,False
292570,True,False,False
886070,True,False,False
1624940,True,False,False
843500,True,False,False
884240,True,False,False
753200,True,True,False
892780,True,True,False
736190,True,True,False
1910590,True,False,False
808120,True,False,False
1030210,True,False,False
792900,True,False,False
581060,True,False,False
3530,True,False,False
46500,True,True,False
898520,True,False,False
1041650,True,False,False
1077450,True,True,True
981660,True,False,False
860620,True,True,True
1638530,True,False,True
373390,True,True,False
1777980,True,False,False
456440,True,False,False
738270,True,False,True
1768350,True,False,True
1298080,True,True,True
47880,True,False,False
434800,True,False,False
1282880,True,False,False
536900,True,True,False
516650,True,False,False
529830,True,True,True
857700,True,False,False
468920,True,False,False
1274560,True,False,False
1185480,True,False,False
307990,True,False,False
938520,True,False,False
1686860,True,False,False
398140,True,False,False
1908800,True,False,False
252910,True,False,False
1602990,True,False,False
1384670,True,False,False
1103640,True,False,False
555000,True,False,False
1544460,True,False,False
1115060,True,False,False
1133610,True,False,False
1657290,True,False,False
819650,True,False,False
768550,True,False,False
1821180,True,False,False
702050,True,False,False
1571730,True,False,False
434650,True,True,False
361420,True,False,False
993640,True,False,False
1225560,True,False,False
1098210,True,True,True
1281920,True,True,True
1475030,True,False,False
211360,True,True,False
1413210,True,False,False
1351310,True,False,False
1743220,True,False,False
1746650,True,False,False
978710,True,False,False
1457730,True,False,False
713420,True,False,False
1345740,True,False,False
1547110,True,False,False
70120,True,True,True
1615750,True,False,False
1551290,True,False,False
1696040,True,False,False
1446640,True,False,False
1055000,True,False,False
1173790,True,False,False
358810,True,True,True
1882040,True,False,False
386940,True,True,True
1924010,True,False,False
1273440,True,False,False
884770,True,True,True
927840,True,False,False
1631540,True,True,True
1380390,True,False,False
595320,True,False,False
1699980,True,True,True
712730,True,True,False
1354540,True,False,False
1550800,True,True,True
1822040,True,False,False
1113060,True,False,False
866130,True,False,False
496030,True,False,False
1309890,True,False,False
1672680,True,False,False
1824710,True,False,False
1462640,True,False,False
1832210,True,False,False
1537850,True,False,False
527040,True,False,False
732370,True,True,False
543910,True,False,False
1699960,True,False,False
614900,True,False,True
35720,True,True,True
523000,True,False,False
931620,True,False,False
1701910,True,False,False
1334700,True,False,False
595560,True,False,False
739890,True,False,False
1518370,True,False,False
238240,True,False,False
1922880,True,False,False
1105430,True,False,False
11020,True,False,False
1356610,True,False,False
512470,True,True,True
1481400,True,False,False
307690,True,True,False
531240,True,True,True
982400,True,False,False
1392030,True,False,False
620670,True,False,False
1742690,True,False,False
1620,True,False,False
699240,True,False,False
696110,True,True,True
1090530,True,False,False
405500,True,False,False
328940,True,True,True
1911600,True,False,False
1735850,True,False,False
1878050,True,False,False
578320,True,False,False
856130,True,False,False
771240,True,False,False
1202360,True,False,False
1104620,True,False,False
1443760,True,False,False
1919150,True,False,False
591460,True,False,False
1679770,True,False,False
1024490,True,False,False
1261060,True,False,False
1687940,True,False,False
1973080,True,False,False
920520,True,False,False
1568580,True,False,False
1207780,True,True,False
576790,True,False,False
1447050,True,False,False
1606270,True,False,False
1780310,True,False,False
1394520,True,True,False
581650,True,True,True
819780,True,True,False
1250300,True,False,False
781130,True,True,True
1139940,True,True,True
299160,True,False,False
1408630,True,False,False
799210,True,False,False
1740600,True,False,False
972160,True,False,False
1803920,True,False,False
1006850,True,False,False
1730760,True,False,False
1546100,True,True,True
1178020,True,False,False
384840,True,False,False
1880180,True,False,False
1884850,True,False,False
465540,True,False,False
724600,True,False,False
1108620,True,False,False
278810,True,True,False
696220,True,False,False
1204800,True,True,True
751240,True,False,False
1085340,True,False,False
1037010,True,True,False
1036490,True,False,True
382940,True,True,True
867960,True,False,False
1057790,True,False,False
368970,True,False,False
1677840,True,False,False
1236350,True,False,False
1509590,True,True,True
1829200,True,False,False
1040370,True,False,False
1311440,True,False,False
1795960,True,False,False
833470,True,False,False
690040,True,True,True
1832250,True,False,False
1489500,True,False,False
1402740,True,False,False
916480,True,False,True
2056570,True,False,False
832710,True,True,True
749730,True,False,False
612570,True,True,True
777420,True,True,True
907920,True,False,False
1561890,True,False,False
799800,True,False,False
1391690,True,False,False
837330,True,False,False
1601840,True,False,False
1087480,True,False,False
650110,True,False,False
1731880,True,False,False
378240,True,False,False
1393310,True,False,False
1284110,True,True,False
1549060,True,False,False
713500,True,False,False
550820,True,False,False
1836880,True,False,False
51000,True,False,False
1313340,True,True,True
444710,True,False,False
761040,True,True,True
1747150,True,False,False
1524230,True,False,False
1737130,True,False,False
1176080,True,False,False
952680,True,False,False
1951670,True,False,False
1603440,True,False,False
1610020,True,False,False
1817930,True,False,False
1367020,True,False,False
1387320,True,False,False
595660,True,True,True
814230,True,True,False
814210,True,False,False
529590,True,True,False
339440,True,True,True
1754390,True,False,False
1160360,True,False,False
1592610,True,False,False
1743180,True,False,False
1069540,True,True,False
1294380,True,False,False
580200,True,False,False
1665610,True,True,True
562250,True,True,True
1543620,True,False,False
1721170,True,False,False
826550,True,False,False
958360,True,False,False
679930,True,True,True
1161360,True,False,False
201810,True,False,False
915020,True,False,False
1163990,True,False,False
387240,True,False,True
537380,True,True,False
625690,True,False,False
827830,True,False,False
619480,True,False,False
1690290,True,True,True
1446280,True,True,False
905800,True,False,False
1659810,True,False,False
265000,True,True,True
214170,True,False,False
1182280,True,False,False
238630,True,True,True
410710,True,False,False
916100,True,False,False
1605120,True,False,False
1545570,True,False,False
1018000,True,False,False
299260,True,True,False
914070,True,False,False
503460,True,True,True
1507630,True,False,False
488080,True,False,False
311400,True,False,False
1615410,True,False,False
468080,True,False,False
390340,True,False,False
1547380,True,False,False
1332150,True,False,False
620940,True,False,False
1511140,True,False,False
1271840,True,True,True
338800,True,False,False
810720,True,False,False
1982750,True,False,False
906750,True,False,False
1094630,True,False,False
1824070,True,False,True
1989940,True,False,False
993890,True,False,False
951830,True,False,False
537760,True,True,False
1208830,True,False,False
812090,True,False,False
637100,True,False,False
1168430,True,False,False
1004500,True,False,False
1727090,True,True,True
1751440,True,False,False
836540,True,False,False
487120,True,False,False
1444480,True,True,True
1775770,True,False,False
1393830,True,False,False
1533300,True,False,False
1628940,True,False,False
1115660,True,False,False
1679590,True,False,True
769910,True,True,False
491280,True,False,False
570980,True,False,False
453890,True,False,False
1048270,True,False,False
514970,True,False,False
1000980,True,False,False
1083410,True,False,False
1414290,True,False,False
519550,True,False,False
1643280,True,False,False
1729150,True,False,False
246840,True,False,False
951160,True,False,False
916780,True,True,False
1393410,True,False,False
1526680,True,True,True
376770,True,True,True
1454080,True,False,False
895760,True,True,True
1857870,True,False,False
722540,True,False,False
894750,True,False,False
602270,True,False,False
1443450,True,False,False
538110,True,False,False
385030,True,True,True
1119620,True,False,False
1635150,True,False,False
752000,True,True,True
582330,True,False,False
817200,True,False,False
1124310,True,True,True
1189630,True,False,False
970710,True,True,False
1561520,True,False,False
1292040,True,False,False
748610,True,True,False
1267540,True,False,False
1558490,True,False,False
1187840,True,False,False
2003750,True,True,True
533080,True,False,False
993810,True,False,False
1401560,True,False,False
859200,True,False,False
1689060,True,False,False
703180,True,False,False
1981100,True,False,False
782190,True,True,True
918450,True,True,False
1812580,True,False,False
1599470,True,True,True
1018160,True,False,False
1145580,True,False,False
1173410,True,False,False
1376300,True,False,False
1905420,True,False,False
1139680,True,False,False
406920,True,False,False
773090,True,True,False
1557700,True,True,False
1522470,True,True,False
854950,True,True,False
1103100,True,False,False
1254950,True,False,False
1286280,True,False,False
1231580,True,False,False
1432970,True,False,False
1778180,True,False,False
1815190,True,False,False
425310,True,False,False
850000,True,False,False
897760,True,False,False
1949700,True,False,False
17140,True,False,False
296910,True,True,False
1799160,True,True,False
1437880,True,False,False
1320510,True,False,False
980600,True,False,False
853480,True,False,False
1775730,True,False,False
1701670,True,False,False
1986840,True,False,False
1504220,True,True,True
39520,True,False,False
546030,True,False,False
1008430,True,False,False
786950,True,False,False
339250,True,True,True
923080,True,False,False
1669030,True,True,False
1808120,True,False,False
877300,True,False,False
1590160,True,False,False
1014140,True,True,True
493670,True,False,False
1478630,True,False,False
1128180,True,True,True
739950,True,False,False
1140520,True,True,False
1067860,True,False,True
1503670,True,False,False
1444190,True,True,True
1444390,True,True,True
1565790,True,False,False
1252780,True,True,False
574940,True,False,False
927730,True,False,False
1779990,True,False,False
1895640,True,True,False
203990,True,False,True
2010950,True,False,False
1885370,True,True,False
563130,True,False,False
772750,True,False,False
1807640,True,True,False
657690,True,True,True
1023570,True,False,False
1734330,True,False,False
356280,True,False,False
6040,True,True,False
716330,True,True,True
657730,True,True,False
1997550,True,False,True
1918580,True,False,False
1439340,True,False,False
1917260,True,False,False
1163300,True,True,False
512260,True,True,False
1617430,True,False,False
1024330,True,False,False
899470,True,True,False
726330,True,False,False
2019710,True,False,False
1386340,True,False,False
1141640,True,False,False
805720,True,False,False
311140,True,False,False
930650,True,False,False
978870,True,False,False
424250,True,True,True
1546010,True,False,False
1208370,True,False,False
1048410,True,False,False
1357200,True,False,True
972760,True,True,True
402300,True,False,False
1235790,True,False,False
1598710,True,False,False
1102130,True,True,False
1816680,True,False,False
1487800,True,False,False
1520380,True,False,False
2003730,True,False,False
764390,True,False,False
1537980,True,False,False
1603360,True,False,False
338100,True,False,False
1003850,True,False,False
1894710,True,False,False
454250,True,True,False
922150,True,False,False
416220,True,False,False
71164,True,True,True
1472960,True,False,True
600660,True,True,False
65730,True,False,False
6420,True,False,False
936470,True,False,False
1668590,True,False,False
727720,True,False,False
696510,True,False,False
840380,True,True,True
12150,True,False,False
1447060,True,False,False
845330,True,False,False
1006720,True,False,False
1473070,True,False,False
1135200,True,True,False
1414220,True,False,False
1427300,True,True,True
935930,True,False,False
465760,True,True,True
1049130,True,False,False
865810,True,False,False
593000,True,False,False
920770,True,False,False
1493020,True,False,False
1278100,True,False,False
1184050,True,False,False
1396980,True,False,False
1434750,True,False,False
501350,True,False,False
398250,True,False,False
697900,True,True,True
770050,True,True,False
1799850,True,False,False
1506400,True,True,False
434370,True,True,True
1551990,True,False,False
952510,True,False,False
444020,True,True,True
1778560,True,False,False
649120,True,False,False
1713470,True,False,False
1801450,True,False,False
1559500,True,False,False
575330,True,True,False
560340,True,False,False
929610,True,False,False
885730,True,False,False
327890,True,True,False
212800,True,True,True
683080,True,False,False
374190,True,False,False
1991780,True,False,False
268990,True,True,True
821910,True,False,False
1411170,True,False,False
948790,True,False,False
215710,True,False,False
1394700,True,True,True
1660990,True,False,False
1479940,True,True,False
1002960,True,True,False
612520,True,False,False
630280,True,False,False
1284200,True,False,False
1846390,True,False,False
384940,True,True,True
876370,True,False,False
593600,True,False,False
391070,True,False,False
1705020,True,False,False
802960,True,False,False
1793080,True,False,False
405480,True,False,False
844030,True,False,False
1239080,True,False,False
1716720,True,False,False
614450,True,False,False
953380,True,False,False
1830640,True,True,True
808010,True,False,False
765950,True,True,True
716640,True,True,True
1543520,True,False,False
936740,True,False,False
1253230,True,False,False
465150,True,False,False
1286160,True,False,False
1345830,True,False,False
1496710,True,False,False
944510,True,False,False
464240,True,False,False
1526000,True,False,False
1008830,True,True,False
889320,True,False,False
365770,True,True,False
1838650,True,False,False
332410,True,False,False
945810,True,False,False
1335700,True,False,False
405610,True,True,True
1640130,True,False,False
488500,True,False,False
863550,True,False,False
370730,True,False,False
915710,True,False,False
689700,True,False,False
1098720,True,False,True
1300860,True,False,False
1289440,True,True,False
311720,True,True,True
416210,True,True,True
1972230,True,False,False
662660,True,False,False
899460,True,False,False
592060,True,False,False
283980,True,True,True
930910,True,False,False
1179460,True,False,False
1040150,True,False,False
1227260,True,False,False
1698630,True,False,False
838990,True,True,True
1798420,True,False,False
71112,True,True,True
1196190,True,False,False
1189120,True,False,True
776790,True,False,False
507030,True,True,True
281220,True,False,False
389650,True,True,True
2005070,True,False,False
443810,True,True,True
756490,True,False,False
320760,True,False,False
671600,True,False,False
982180,True,False,False
1118950,True,False,False
1326760,True,False,False
1647240,True,False,False
1120360,True,False,False
290470,True,False,False
248610,True,False,True
1982860,True,False,False
820500,True,False,False
723780,True,False,False
1078370,True,False,False
1012640,True,False,False
1429530,True,False,False
570580,True,False,False
404180,True,False,False
1153930,True,False,False
1467060,True,True,True
1080090,True,False,False
1294970,True,True,True
1915460,True,False,False
1059740,True,False,False
1642170,True,False,False
1507760,True,False,False
1148890,True,False,False
1015930,True,True,False
1112620,True,False,False
822550,True,False,False
1931970,True,False,False
676700,True,True,True
587440,True,True,False
1618630,True,False,False
414660,True,True,True
1926080,True,False,False
1280640,True,False,False
1614260,True,False,False
934780,True,False,False
626690,True,False,False
1970540,True,True,True
1132180,True,True,True
1725830,True,False,False
1551330,True,False,False
820400,True,False,False
1137810,True,False,False
386350,True,True,True
1320950,True,False,False
1357580,True,False,False
1622420,True,False,False
1356240,True,True,False
525420,True,False,False
965510,True,False,False
704910,True,False,False
438740,True,False,False
1329420,True,False,False
305510,True,True,False
1675530,True,True,False
1333530,True,False,False
1351510,True,False,False
991680,True,False,False
1058210,True,False,False
1492990,True,False,False
1517930,True,False,False
1474790,True,False,False
487220,True,False,False
1098140,True,False,False
753670,True,False,False
959880,True,False,False
485970,True,True,True
1305430,True,False,False
1787670,True,True,True
382070,True,False,False
1052580,True,True,False
31180,True,False,False
1730940,True,False,False
1297890,True,False,False
1361520,True,False,False
2009340,True,False,False
708110,True,False,False
813930,True,False,False
1498050,True,False,False
364900,True,False,False
804870,True,False,False
1860050,True,False,False
1063870,True,False,False
380540,True,False,False
1801670,True,False,False
941600,True,True,False
1915550,True,False,False
503700,True,False,False
1834650,True,False,False
1137350,True,False,True
1518610,True,True,False
1767490,True,False,False
688940,True,False,False
1358490,True,False,False
372210,True,True,False
1450060,True,False,False
1585930,True,False,False
440650,True,True,True
1285390,True,False,False
1408570,True,False,False
262260,True,True,True
1392040,True,False,False
1414480,True,False,False
1923650,True,False,False
1763290,True,True,False
1823330,True,True,False
841320,True,False,False
396160,True,False,False
819740,True,False,False
1690360,True,False,False
1286010,True,False,False
1551830,True,False,False
1363270,True,False,False
289380,True,False,False
931040,True,False,True
1219060,True,False,False
765450,True,False,False
632620,True,False,False
1743710,True,True,False
1750520,True,False,False
415860,True,False,False
1214920,True,False,False
1591380,True,False,False
51060,True,False,False
1066210,True,True,True
837590,True,False,False
1661180,True,True,True
963290,True,False,False
742460,True,False,True
890940,True,False,False
692850,True,False,False
1929200,True,False,False
601640,True,False,False
1856730,True,False,False
765890,True,False,False
622060,True,True,False
720730,True,True,True
1573760,True,False,True
738000,True,False,False
803040,True,True,True
1112870,True,False,False
443320,False,True,False
966610,True,False,False
680980,True,True,True
575560,True,False,False
997180,True,False,False
492490,True,False,False
1494510,True,False,False
1119700,True,True,True
382490,True,True,False
327010,True,False,False
291290,True,True,False
1442840,True,False,False
1340130,True,False,False
1074330,True,False,False
584220,True,False,False
1413260,True,False,False
480410,True,True,False
1119590,True,False,False
871720,True,False,False
944180,True,True,True
1505620,True,False,False
1761220,True,False,True
1405730,True,False,False
1850840,True,False,False
1070780,True,False,False
1251840,True,False,False
785870,True,False,True
1168830,True,False,False
1472110,True,False,False
809440,True,True,False
748650,True,True,True
1168960,True,False,False
1034280,True,False,False
1834850,True,False,False
1479500,True,False,False
332570,True,True,True
725980,True,True,False
493450,True,True,True
1208460,True,True,True
1062830,True,False,False
494460,True,False,False
369360,True,False,False
1729580,True,False,False
2077970,True,True,False
961110,True,False,False
876780,True,False,True
721420,True,False,False
1010450,True,False,False
754850,True,False,False
942490,True,False,False
489400,True,False,False
554470,True,False,False
1547420,True,False,False
20550,True,False,False
1437850,True,False,False
824460,True,False,False
1481880,True,False,False
588070,True,False,False
772530,True,False,False
712070,True,True,False
1116770,True,True,True
1126190,True,False,False
1408490,True,False,False
1742820,True,False,False
518610,True,False,False
1022130,True,False,False
1071330,True,True,True
538680,True,False,False
586960,True,True,True
1063770,True,False,False
687610,True,False,False
865800,True,True,True
1709030,True,False,False
932070,True,False,False
1385350,True,False,False
793510,True,False,False
304810,True,False,False
680400,True,False,False
310990,True,False,False
1171220,True,False,False
1671500,True,False,False
911950,True,False,True
1030360,True,False,False
415830,True,False,False
638830,True,False,False
1537740,True,True,True
1522300,True,False,False
1520640,True,False,False
1467590,True,False,True
386750,True,False,False
347580,True,False,False
1371910,True,False,False
966240,True,False,False
1249730,True,False,False
355810,True,True,True
432350,True,False,False
486550,True,True,False
425040,True,True,False
1715290,True,False,False
841120,True,False,False
1851970,True,False,False
233450,True,True,True
1004180,True,False,False
1998390,True,False,False
1480400,True,False,False
869690,True,False,False
1469030,True,False,False
1764530,True,False,False
743670,True,False,False
870080,True,False,False
1439300,True,False,False
840020,True,False,False
1266650,True,False,False
999020,True,False,False
1840780,True,False,True
1578730,True,False,False
1766490,True,False,False
410900,True,False,False
1118790,True,False,False
931870,True,False,False
1296190,True,False,False
306760,True,True,False
279280,True,False,False
923670,True,True,False
1720070,True,False,False
1832680,True,False,False
200670,True,False,False
344270,True,False,False
356890,True,True,True
1021880,True,False,False
1368810,True,False,False
1556170,True,False,False
575880,True,False,False
692780,True,False,False
528260,True,False,False
1898990,True,False,False
628170,True,False,False
1492200,True,False,False
834740,True,True,True
955560,True,False,False
1581990,True,False,False
1085640,True,False,False
1539590,True,False,False
657020,True,False,False
367990,True,True,True
919560,True,True,True
750470,True,True,True
1744140,True,False,False
794270,True,False,False
746840,True,True,True
510050,True,False,False
1278060,True,True,True
522000,True,True,False
1169540,True,False,False
798170,True,False,False
1848280,True,True,False
595090,True,False,False
810200,True,False,False
372480,True,False,False
806220,True,False,False
2011110,True,False,False
462110,True,False,False
1220910,True,False,False
795760,True,False,False
1640060,True,False,False
655500,True,False,False
1111610,True,False,False
1831570,True,False,False
798780,True,False,False
1081890,True,True,True
421120,True,True,False
928210,True,False,False
1618310,True,False,False
1371330,True,True,True
986790,True,False,False
549990,True,False,False
1717660,True,False,False
432780,True,False,False
1430980,True,False,False
452410,True,True,True
1927720,True,False,False
286120,True,True,False
1244930,True,True,True
441380,True,False,False
1838130,True,False,False
416700,True,False,False
435840,True,False,False
258090,True,False,False
882260,True,True,True
396750,True,True,True
1992260,True,False,False
1252400,True,False,False
1048950,True,False,False
1014880,True,True,False
542710,True,False,False
